"","nutrient_type","variable","value"
"4478","Lake TN","urban.delta",-3.8971535165942
"4479","Lake TN","urban.delta",41.6405368910203
"4480","Lake TN","urban.delta",5.76894966895118
"4481","Lake TN","urban.delta",-14.4709404469975
"4482","Lake TN","urban.delta",-0.346615665815674
"4483","Lake TN","urban.delta",2.96268252001688
"4484","Lake TN","urban.delta",43.4142854887423
"4485","Lake TN","urban.delta",59.8063329467087
"4486","Lake TN","urban.delta",8.65148938378555
"4487","Lake TN","urban.delta",-1.12705238291807
"4488","Lake TN","urban.delta",-4.99615852141712
"4489","Lake TN","urban.delta",28.933306190376
"4490","Lake TN","urban.delta",-12.9327114266194
"4491","Lake TN","urban.delta",46.0139231060626
"4492","Lake TN","urban.delta",48.2430140541583
"4493","Lake TN","urban.delta",-6.90630050747247
"4494","Lake TN","urban.delta",-6.43371662900425
"4495","Lake TN","urban.delta",6.07604516554207
"4496","Lake TN","urban.delta",18.6785948995458
"4497","Lake TN","urban.delta",0.892368211863861
"4498","Lake TN","urban.delta",5.06277783834306
"4499","Lake TN","urban.delta",6.71391632201638
"4500","Lake TN","urban.delta",10.0985719469717
"4501","Lake TN","urban.delta",-27.2360526851816
"4502","Lake TN","urban.delta",13.1452556413198
"4503","Lake TN","urban.delta",4.67652176710955
"4504","Lake TN","urban.delta",21.3838328612762
"4505","Lake TN","urban.delta",43.3554851169848
"4506","Lake TN","urban.delta",-6.36296450160866
"4507","Lake TN","urban.delta",3.67704221157673
"4508","Lake TN","urban.delta",14.7650661707214
"4509","Lake TN","urban.delta",-27.5280092040903
"4510","Lake TN","urban.delta",-8.09209968172529
"4511","Lake TN","urban.delta",8.80316352613006
"4512","Lake TN","urban.delta",-0.00169583138679386
"4513","Lake TN","urban.delta",1.27793749237169
"4514","Lake TN","urban.delta",32.3155203416765
"4515","Lake TN","urban.delta",22.1242336273354
"4516","Lake TN","urban.delta",-5.85196227727087
"4517","Lake TN","urban.delta",13.464160212035
"4518","Lake TN","urban.delta",33.8600370579529
"4519","Lake TN","urban.delta",35.6366630883228
"4520","Lake TN","urban.delta",4.5929865615193
"4521","Lake TN","urban.delta",-8.21019540055958
"4522","Lake TN","urban.delta",46.3738537758164
"4523","Lake TN","urban.delta",-17.0456497119966
"4524","Lake TN","urban.delta",13.9576804446096
"4525","Lake TN","urban.delta",-17.2158331761473
"4526","Lake TN","urban.delta",21.7811805708979
"4527","Lake TN","urban.delta",-6.57114192349826
"4528","Lake TN","urban.delta",-0.854065737504553
"4529","Lake TN","urban.delta",16.051906105212
"4530","Lake TN","urban.delta",7.44258143076371
"4531","Lake TN","urban.delta",38.5160389206647
"4532","Lake TN","urban.delta",5.62453175942596
"4533","Lake TN","urban.delta",-6.68446234704426
"4534","Lake TN","urban.delta",2.64451566059368
"4535","Lake TN","urban.delta",36.7840034855973
"4536","Lake TN","urban.delta",-2.00713844262347
"4537","Lake TN","urban.delta",-2.97451036695539
"4538","Lake TN","urban.delta",23.3775568834656
"4539","Lake TN","urban.delta",34.3212556444246
"4540","Lake TN","urban.delta",21.7547159682724
"4541","Lake TN","urban.delta",2.7216978513291
"4542","Lake TN","urban.delta",21.1736492954323
"4543","Lake TN","urban.delta",24.138332710929
"4544","Lake TN","urban.delta",-28.088216183987
"4545","Lake TN","urban.delta",13.0205883890422
"4546","Lake TN","urban.delta",-24.9147008614629
"4547","Lake TN","urban.delta",32.7364962615128
"4548","Lake TN","urban.delta",60.6579794853837
"4549","Lake TN","urban.delta",-5.02245330041376
"4550","Lake TN","urban.delta",13.7937308421151
"4551","Lake TN","urban.delta",7.94437489716777
"4552","Lake TN","urban.delta",-10.0279828246132
"4553","Lake TN","urban.delta",29.0265378491753
"4554","Lake TN","urban.delta",28.08278257474
"4555","Lake TN","urban.delta",14.8688085216015
"4556","Lake TN","urban.delta",-38.5213841431046
"4557","Lake TN","urban.delta",7.01584589887173
"4558","Lake TN","urban.delta",-38.3186466089215
"4559","Lake TN","urban.delta",15.5002971888146
"4560","Lake TN","urban.delta",7.23568155707302
"4561","Lake TN","urban.delta",13.441709251671
"4562","Lake TN","urban.delta",-7.22818604518134
"4563","Lake TN","urban.delta",-26.4707131958158
"4564","Lake TN","urban.delta",4.57816534311194
"4565","Lake TN","urban.delta",-7.68280611297092
"4566","Lake TN","urban.delta",24.1013262677279
"4567","Lake TN","urban.delta",6.99841269895541
"4568","Lake TN","urban.delta",-14.9836501149935
"4569","Lake TN","urban.delta",14.1339213263445
"4570","Lake TN","urban.delta",15.7224706200347
"4571","Lake TN","urban.delta",-2.64029020882962
"4572","Lake TN","urban.delta",-6.945070236671
"4573","Lake TN","urban.delta",-17.7683751347778
"4574","Lake TN","urban.delta",41.2593912613258
"4575","Lake TN","urban.delta",-5.26843581460239
"4576","Lake TN","urban.delta",43.3939166501825
"4577","Lake TN","urban.delta",-17.0677471865088
"4578","Lake TN","urban.delta",4.78853972022748
"4579","Lake TN","urban.delta",28.7307562010295
"4580","Lake TN","urban.delta",59.3790730267079
"4581","Lake TN","urban.delta",-16.8732676891305
"4582","Lake TN","urban.delta",6.17318615763774
"4583","Lake TN","urban.delta",38.0199144033064
"4584","Lake TN","urban.delta",43.4460643865357
"4585","Lake TN","urban.delta",-5.30449851462282
"4586","Lake TN","urban.delta",73.9321514321389
"4587","Lake TN","urban.delta",51.3019348088316
"4588","Lake TN","urban.delta",4.68758354833863
"4589","Lake TN","urban.delta",-51.7915796035014
"4590","Lake TN","urban.delta",2.28803507738608
"4591","Lake TN","urban.delta",12.1503511136309
"4592","Lake TN","urban.delta",22.9251551031864
"4593","Lake TN","urban.delta",13.5734444707282
"4594","Lake TN","urban.delta",22.0517665650505
"4595","Lake TN","urban.delta",5.39777705390335
"4596","Lake TN","urban.delta",51.6023502861614
"4597","Lake TN","urban.delta",35.7719046181374
"4598","Lake TN","urban.delta",11.8230499110727
"4599","Lake TN","urban.delta",16.6013004669606
"4600","Lake TN","urban.delta",25.9052568955204
"4601","Lake TN","urban.delta",6.83258741893282
"4602","Lake TN","urban.delta",-13.2101229578391
"4603","Lake TN","urban.delta",-17.2361277115829
"4604","Lake TN","urban.delta",-19.6119197967755
"4605","Lake TN","urban.delta",27.0118737702961
"4606","Lake TN","urban.delta",17.0930847258505
"4607","Lake TN","urban.delta",34.4623587687908
"4608","Lake TN","urban.delta",-8.63039295086772
"4609","Lake TN","urban.delta",35.4810606088411
"4610","Lake TN","urban.delta",45.8174876264726
"4611","Lake TN","urban.delta",21.2227615667475
"4612","Lake TN","urban.delta",57.3850380522497
"4613","Lake TN","urban.delta",24.4692571445437
"4614","Lake TN","urban.delta",-2.98574084970551
"4615","Lake TN","urban.delta",30.3951651616717
"4616","Lake TN","urban.delta",-17.6838357932743
"4617","Lake TN","urban.delta",-28.482867577687
"4618","Lake TN","urban.delta",37.1668287242331
"4619","Lake TN","urban.delta",16.1377503383102
"4620","Lake TN","urban.delta",0.392368517042644
"4621","Lake TN","urban.delta",-11.2578133734935
"4622","Lake TN","urban.delta",14.1046255373361
"4623","Lake TN","urban.delta",16.4484216774156
"4624","Lake TN","urban.delta",17.8144793944683
"4625","Lake TN","urban.delta",26.3647382931802
"4626","Lake TN","urban.delta",2.16539698075316
"4627","Lake TN","urban.delta",-6.70285562058668
"4628","Lake TN","urban.delta",13.3364812392255
"4629","Lake TN","urban.delta",19.8582837396966
"4630","Lake TN","urban.delta",-11.3807243695499
"4631","Lake TN","urban.delta",5.2757170701257
"4632","Lake TN","urban.delta",20.1633462620401
"4633","Lake TN","urban.delta",61.3312043965027
"4634","Lake TN","urban.delta",-9.28781149836482
"4635","Lake TN","urban.delta",33.3009476165223
"4636","Lake TN","urban.delta",34.9415485332431
"4637","Lake TN","urban.delta",28.1994601511336
"4638","Lake TN","urban.delta",2.64660696872543
"4639","Lake TN","urban.delta",30.9749013923689
"4640","Lake TN","urban.delta",-26.347032967504
"4641","Lake TN","urban.delta",-16.8327110950516
"4642","Lake TN","urban.delta",-21.6533912098573
"4643","Lake TN","urban.delta",-26.8202618369456
"4644","Lake TN","urban.delta",0.79971645073308
"4645","Lake TN","urban.delta",-24.6176772079565
"4646","Lake TN","urban.delta",71.5708407931454
"4647","Lake TN","urban.delta",-15.4155025637029
"4648","Lake TN","urban.delta",-4.57568867359673
"4649","Lake TN","urban.delta",21.1522006506347
"4650","Lake TN","urban.delta",13.753984105374
"4651","Lake TN","urban.delta",-5.02539275642958
"4652","Lake TN","urban.delta",-7.05608005318655
"4653","Lake TN","urban.delta",18.0687679206889
"4654","Lake TN","urban.delta",27.0449385574791
"4655","Lake TN","urban.delta",1.36568761863838
"4656","Lake TN","urban.delta",-15.4624167138447
"4657","Lake TN","urban.delta",20.3382871912841
"4658","Lake TN","urban.delta",31.3579203281924
"4659","Lake TN","urban.delta",8.20150620672057
"4660","Lake TN","urban.delta",51.8893695599444
"4661","Lake TN","urban.delta",-7.78390453002462
"4662","Lake TN","urban.delta",-3.29636800374751
"4663","Lake TN","urban.delta",42.1314751473943
"4664","Lake TN","urban.delta",-26.6937031948871
"4665","Lake TN","urban.delta",8.90174201556803
"4666","Lake TN","urban.delta",-11.3848321504413
"4667","Lake TN","urban.delta",47.340749008262
"4668","Lake TN","urban.delta",71.1637132921707
"4669","Lake TN","urban.delta",-12.5622838508794
"4670","Lake TN","urban.delta",71.6140255801751
"4671","Lake TN","urban.delta",7.49749027145695
"4672","Lake TN","urban.delta",-21.6704701971148
"4673","Lake TN","urban.delta",-34.7305224800016
"4674","Lake TN","urban.delta",17.2805253130399
"4675","Lake TN","urban.delta",0.69655010090022
"4676","Lake TN","urban.delta",17.2354447308604
"4677","Lake TN","urban.delta",-36.5976139484932
"4678","Lake TN","urban.delta",-16.1372857687459
"4679","Lake TN","urban.delta",13.1253876454833
"4680","Lake TN","urban.delta",-11.9260112866215
"4681","Lake TN","urban.delta",12.9012245921187
"4682","Lake TN","urban.delta",66.2949866044343
"4683","Lake TN","urban.delta",21.5441767048434
"4684","Lake TN","urban.delta",3.52037961958758
"4685","Lake TN","urban.delta",-6.45766459438475
"4686","Lake TN","urban.delta",24.864498431793
"4687","Lake TN","urban.delta",-3.45748106037367
"4688","Lake TN","urban.delta",-2.24115070154824
"4689","Lake TN","urban.delta",6.70329510059856
"4690","Lake TN","urban.delta",5.55449749439954
"4691","Lake TN","urban.delta",17.7631720563959
"4692","Lake TN","urban.delta",31.8247568516172
"4693","Lake TN","urban.delta",11.2773916526154
"4694","Lake TN","urban.delta",-10.2130523550102
"4695","Lake TN","urban.delta",6.45804818483793
"4696","Lake TN","urban.delta",37.2824743972512
"4697","Lake TN","urban.delta",44.228042318095
"4698","Lake TN","urban.delta",-8.45370238041428
"4699","Lake TN","urban.delta",81.8688186111193
"4700","Lake TN","urban.delta",54.5473263943209
"4701","Lake TN","urban.delta",44.1068734278858
"4702","Lake TN","urban.delta",5.07553351430967
"4703","Lake TN","urban.delta",25.5140241005664
"4704","Lake TN","urban.delta",51.7599949022537
"4705","Lake TN","urban.delta",10.68971850925
"4706","Lake TN","urban.delta",-7.78426900014602
"4707","Lake TN","urban.delta",6.05057961499339
"4708","Lake TN","urban.delta",-8.35500618846032
"4709","Lake TN","urban.delta",1.02989165398398
"4710","Lake TN","urban.delta",17.464331879058
"4711","Lake TN","urban.delta",-0.130853169230313
"4712","Lake TN","urban.delta",36.6369649496096
"4713","Lake TN","urban.delta",-21.2155226176822
"4714","Lake TN","urban.delta",-26.4492778738005
"4715","Lake TN","urban.delta",7.37506136002587
"4716","Lake TN","urban.delta",-3.5667381911512
"4717","Lake TN","urban.delta",-14.5292296915467
"4718","Lake TN","urban.delta",1.04607548399443
"4719","Lake TN","urban.delta",-0.211476077872724
"4720","Lake TN","urban.delta",42.0960963245393
"4721","Lake TN","urban.delta",0.467897778093232
"4722","Lake TN","urban.delta",6.78194196492847
"4723","Lake TN","urban.delta",-3.94292537593627
"4724","Lake TN","urban.delta",6.96197745370327
"4725","Lake TN","urban.delta",2.7924600174166
"4726","Lake TN","urban.delta",18.6037548220889
"4727","Lake TN","urban.delta",32.3767672129076
"4728","Lake TN","urban.delta",-11.521180812643
"4729","Lake TN","urban.delta",25.692265363698
"4730","Lake TN","urban.delta",-1.59619882816436
"4731","Lake TN","urban.delta",-24.9771235123147
"4732","Lake TN","urban.delta",-1.93653718252292
"4733","Lake TN","urban.delta",-18.9416461476203
"4734","Lake TN","urban.delta",-8.08970292365523
"4735","Lake TN","urban.delta",6.95924580850504
"4736","Lake TN","urban.delta",23.7134604719171
"4737","Lake TN","urban.delta",22.5074609847213
"4738","Lake TN","urban.delta",6.59106906260557
"4739","Lake TN","urban.delta",13.0101942767962
"4740","Lake TN","urban.delta",11.9591517633048
"4741","Lake TN","urban.delta",40.3824280182385
"4742","Lake TN","urban.delta",-7.22054073354344
"4743","Lake TN","urban.delta",27.8776345307003
"4744","Lake TN","urban.delta",21.9369154121603
"4745","Lake TN","urban.delta",-9.32417856629173
"4746","Lake TN","urban.delta",36.2994372947448
"4747","Lake TN","urban.delta",14.0870272287048
"4748","Lake TN","urban.delta",28.9415651268798
"4749","Lake TN","urban.delta",35.1337595224059
"4750","Lake TN","urban.delta",-25.1755277591285
"4751","Lake TN","urban.delta",-42.7546518085356
"4752","Lake TN","urban.delta",-22.3009669655252
"4753","Lake TN","urban.delta",-22.8145524804747
"4754","Lake TN","urban.delta",-13.0470777653939
"4755","Lake TN","urban.delta",11.0754460875032
"4756","Lake TN","urban.delta",16.5259084631804
"4757","Lake TN","urban.delta",-14.99175215127
"4758","Lake TN","urban.delta",35.7971933557127
"4759","Lake TN","urban.delta",13.4061557378315
"4760","Lake TN","urban.delta",3.38482638219741
"4761","Lake TN","urban.delta",9.08410457536688
"4762","Lake TN","urban.delta",1.75710909777765
"4763","Lake TN","urban.delta",30.3938380602565
"4764","Lake TN","urban.delta",-57.3639150599658
"4765","Lake TN","urban.delta",14.3213996817246
"4766","Lake TN","urban.delta",39.9371340173973
"4767","Lake TN","urban.delta",-6.21249285114892
"4768","Lake TN","urban.delta",22.8239744212971
"4769","Lake TN","urban.delta",12.1617622913546
"4770","Lake TN","urban.delta",28.4729537199684
"4771","Lake TN","urban.delta",19.1888130668161
"4772","Lake TN","urban.delta",-13.7577815376512
"4773","Lake TN","urban.delta",28.248110226632
"4774","Lake TN","urban.delta",17.5216687208345
"4775","Lake TN","urban.delta",-17.0846243162996
"4776","Lake TN","urban.delta",2.32818643702405
"4777","Lake TN","urban.delta",19.8034241115621
"4778","Lake TN","urban.delta",-27.4475293355521
"4779","Lake TN","urban.delta",33.2553180369732
"4780","Lake TN","urban.delta",-11.7416742261709
"4781","Lake TN","urban.delta",16.8543147071535
"4782","Lake TN","urban.delta",27.0201338844395
"4783","Lake TN","urban.delta",33.9145424044638
"4784","Lake TN","urban.delta",18.4826047628101
"4785","Lake TN","urban.delta",13.0766372943019
"4786","Lake TN","urban.delta",4.65592242493708
"4787","Lake TN","urban.delta",52.5927709722455
"4788","Lake TN","urban.delta",60.8692255080051
"4789","Lake TN","urban.delta",65.3366883786358
"4790","Lake TN","urban.delta",-1.08587870663935
"4791","Lake TN","urban.delta",-14.6318979010059
"4792","Lake TN","urban.delta",22.4782137394419
"4793","Lake TN","urban.delta",17.5512945466765
"4794","Lake TN","urban.delta",68.3496979265203
"4795","Lake TN","urban.delta",42.6654638149107
"4796","Lake TN","urban.delta",6.78461952294085
"4797","Lake TN","urban.delta",-12.6731520254081
"4798","Lake TN","urban.delta",36.4867738827148
"4799","Lake TN","urban.delta",-6.53419159408364
"4800","Lake TN","urban.delta",20.1078461613299
"4801","Lake TN","urban.delta",-12.5335474427372
"4802","Lake TN","urban.delta",-2.92057858427028
"4803","Lake TN","urban.delta",5.10277517683241
"4804","Lake TN","urban.delta",9.60240886723391
"4805","Lake TN","urban.delta",-76.4349199127047
"4806","Lake TN","urban.delta",24.6414885636078
"4807","Lake TN","urban.delta",-18.8561141421991
"4808","Lake TN","urban.delta",10.7342513306925
"4809","Lake TN","urban.delta",25.2241412489237
"4810","Lake TN","urban.delta",8.38051327242782
"4811","Lake TN","urban.delta",-31.2041722699321
"4812","Lake TN","urban.delta",31.2595681954731
"4813","Lake TN","urban.delta",24.3419451041027
"4814","Lake TN","urban.delta",15.666353526105
"4815","Lake TN","urban.delta",26.6020035378658
"4816","Lake TN","urban.delta",17.7820788558969
"4817","Lake TN","urban.delta",-28.1208205534854
"4818","Lake TN","urban.delta",2.19150581810581
"4819","Lake TN","urban.delta",21.8764943634632
"4820","Lake TN","urban.delta",-10.7722030256836
"4821","Lake TN","urban.delta",27.5595528614793
"4822","Lake TN","urban.delta",-31.943197312751
"4823","Lake TN","urban.delta",-10.420462085581
"4824","Lake TN","urban.delta",28.6733306505765
"4825","Lake TN","urban.delta",-34.1926490139527
"4826","Lake TN","urban.delta",5.08572869329416
"4827","Lake TN","urban.delta",24.7892963133815
"4828","Lake TN","urban.delta",52.9244775599896
"4829","Lake TN","urban.delta",-9.3007565824354
"4830","Lake TN","urban.delta",2.17670027202379
"4831","Lake TN","urban.delta",27.8217053299275
"4832","Lake TN","urban.delta",-8.48764015845693
"4833","Lake TN","urban.delta",-0.735656072242307
"4834","Lake TN","urban.delta",26.8843918155056
"4835","Lake TN","urban.delta",38.1850493871947
"4836","Lake TN","urban.delta",23.3421927246731
"4837","Lake TN","urban.delta",-3.51745559090485
