"","policy","nutrient_type","variable","value"
"17602","tmdl","Stream Ammonium","new_coef",0.246784078041079
"17603","319","Stream Ammonium","new_coef",-0.433541882672374
"17604","criteria","Stream Ammonium","new_coef",-2.49756287952932
"17605","tmdl","Stream Ammonium","new_coef",4.18237261987496
"17606","319","Stream Ammonium","new_coef",4.57340631559508
"17607","criteria","Stream Ammonium","new_coef",10.4890867892786
"17608","tmdl","Stream Ammonium","new_coef",3.28296798336543
"17609","319","Stream Ammonium","new_coef",6.69941019799209
"17610","criteria","Stream Ammonium","new_coef",2.57684132580694
"17611","tmdl","Stream Ammonium","new_coef",-1.49072751866432
"17612","319","Stream Ammonium","new_coef",-6.31641802903118
"17613","criteria","Stream Ammonium","new_coef",1.06777621673114
"17614","tmdl","Stream Ammonium","new_coef",-3.11959660019198
"17615","319","Stream Ammonium","new_coef",-0.780554492346001
"17616","criteria","Stream Ammonium","new_coef",-5.13287982419806
"17617","tmdl","Stream Ammonium","new_coef",-4.00702274925671
"17618","319","Stream Ammonium","new_coef",-2.75574369299181
"17619","criteria","Stream Ammonium","new_coef",2.7888125200654
"17620","tmdl","Stream Ammonium","new_coef",0.158864156776137
"17621","319","Stream Ammonium","new_coef",10.6024600973642
"17622","criteria","Stream Ammonium","new_coef",-2.46307334160964
"17623","tmdl","Stream Ammonium","new_coef",0.0529416765653677
"17624","319","Stream Ammonium","new_coef",4.48307902672205
"17625","criteria","Stream Ammonium","new_coef",1.86559159385583
"17626","tmdl","Stream Ammonium","new_coef",2.02977345142747
"17627","319","Stream Ammonium","new_coef",2.47451379942949
"17628","criteria","Stream Ammonium","new_coef",-6.7227488392691
"17629","tmdl","Stream Ammonium","new_coef",-1.9709130485161
"17630","319","Stream Ammonium","new_coef",-7.65889143869421
"17631","criteria","Stream Ammonium","new_coef",1.89543391996792
"17632","tmdl","Stream Ammonium","new_coef",-1.16648730977968
"17633","319","Stream Ammonium","new_coef",-4.22250373976892
"17634","criteria","Stream Ammonium","new_coef",-1.39128876000699
"17635","tmdl","Stream Ammonium","new_coef",0.722959264644696
"17636","319","Stream Ammonium","new_coef",4.9014275062831
"17637","criteria","Stream Ammonium","new_coef",4.06064224254378
"17638","tmdl","Stream Ammonium","new_coef",-2.62549578159203
"17639","319","Stream Ammonium","new_coef",0.293999414862732
"17640","criteria","Stream Ammonium","new_coef",3.54423383249715
"17641","tmdl","Stream Ammonium","new_coef",-4.42824332527255
"17642","319","Stream Ammonium","new_coef",0.304848965300857
"17643","criteria","Stream Ammonium","new_coef",1.11364901008901
"17644","tmdl","Stream Ammonium","new_coef",3.41799161693477
"17645","319","Stream Ammonium","new_coef",-1.02212575254983
"17646","criteria","Stream Ammonium","new_coef",-7.11255984864429
"17647","tmdl","Stream Ammonium","new_coef",1.88274022232913
"17648","319","Stream Ammonium","new_coef",-6.43958880667151
"17649","criteria","Stream Ammonium","new_coef",0.717179528829095
"17650","tmdl","Stream Ammonium","new_coef",-8.20850014024623
"17651","319","Stream Ammonium","new_coef",-3.37984136809231
"17652","criteria","Stream Ammonium","new_coef",2.13587681706754
"17653","tmdl","Stream Ammonium","new_coef",-1.96465011794064
"17654","319","Stream Ammonium","new_coef",4.64690062718004
"17655","criteria","Stream Ammonium","new_coef",-3.22162672915771
"17656","tmdl","Stream Ammonium","new_coef",-1.83838085872236
"17657","319","Stream Ammonium","new_coef",3.11727566639991
"17658","criteria","Stream Ammonium","new_coef",2.09725810262525
"17659","tmdl","Stream Ammonium","new_coef",-3.0345638531561
"17660","319","Stream Ammonium","new_coef",-3.05457680532406
"17661","criteria","Stream Ammonium","new_coef",4.50645059279175
"17662","tmdl","Stream Ammonium","new_coef",-1.81215882387861
"17663","319","Stream Ammonium","new_coef",3.56300339695615
"17664","criteria","Stream Ammonium","new_coef",-5.65686978688697
"17665","tmdl","Stream Ammonium","new_coef",3.28323292480168
"17666","319","Stream Ammonium","new_coef",-7.40115583485103
"17667","criteria","Stream Ammonium","new_coef",-6.88744917852752
"17668","tmdl","Stream Ammonium","new_coef",0.881500202864792
"17669","319","Stream Ammonium","new_coef",2.61319833510483
"17670","criteria","Stream Ammonium","new_coef",1.52395616421449
"17671","tmdl","Stream Ammonium","new_coef",0.31815785343865
"17672","319","Stream Ammonium","new_coef",-4.6154552707367
"17673","criteria","Stream Ammonium","new_coef",1.90134685765517
"17674","tmdl","Stream Ammonium","new_coef",6.29343987380018
"17675","319","Stream Ammonium","new_coef",2.03905587539959
"17676","criteria","Stream Ammonium","new_coef",5.22024613103659
"17677","tmdl","Stream Ammonium","new_coef",3.65959139704153
"17678","319","Stream Ammonium","new_coef",-0.310133815883214
"17679","criteria","Stream Ammonium","new_coef",-2.35332244100039
"17680","tmdl","Stream Ammonium","new_coef",-3.92728245438721
"17681","319","Stream Ammonium","new_coef",-4.92551838510321
"17682","criteria","Stream Ammonium","new_coef",4.43010099835455
"17683","tmdl","Stream Ammonium","new_coef",0.13820604726618
"17684","319","Stream Ammonium","new_coef",-7.61133306731686
"17685","criteria","Stream Ammonium","new_coef",7.92158872523838
"17686","tmdl","Stream Ammonium","new_coef",0.442004597095967
"17687","319","Stream Ammonium","new_coef",0.0215520473270792
"17688","criteria","Stream Ammonium","new_coef",-0.509867610136293
"17689","tmdl","Stream Ammonium","new_coef",-1.59164661634254
"17690","319","Stream Ammonium","new_coef",-2.3588656543419
"17691","criteria","Stream Ammonium","new_coef",-2.16933302286517
"17692","tmdl","Stream Ammonium","new_coef",-1.87125715655526
"17693","319","Stream Ammonium","new_coef",-0.755809999887044
"17694","criteria","Stream Ammonium","new_coef",2.55588905110344
"17695","tmdl","Stream Ammonium","new_coef",9.85466087650922
"17696","319","Stream Ammonium","new_coef",-6.06164340212514
"17697","criteria","Stream Ammonium","new_coef",4.25259568537335
"17698","tmdl","Stream Ammonium","new_coef",-0.917368184970165
"17699","319","Stream Ammonium","new_coef",-0.311765284037996
"17700","criteria","Stream Ammonium","new_coef",2.83039386071645
"17701","tmdl","Stream Ammonium","new_coef",-0.904604607739786
"17702","319","Stream Ammonium","new_coef",-0.445705014577171
"17703","criteria","Stream Ammonium","new_coef",1.72788393523439
"17704","tmdl","Stream Ammonium","new_coef",1.49429657563083
"17705","319","Stream Ammonium","new_coef",0.546771517512142
"17706","criteria","Stream Ammonium","new_coef",-0.766294581836958
"17707","tmdl","Stream Ammonium","new_coef",2.50859866817486
"17708","319","Stream Ammonium","new_coef",-4.89025223533843
"17709","criteria","Stream Ammonium","new_coef",1.41388673753647
"17710","tmdl","Stream Ammonium","new_coef",0.134858283392546
"17711","319","Stream Ammonium","new_coef",-3.72950177752743
"17712","criteria","Stream Ammonium","new_coef",3.9087454741881
"17713","tmdl","Stream Ammonium","new_coef",-1.80302022571891
"17714","319","Stream Ammonium","new_coef",-3.2817423230974
"17715","criteria","Stream Ammonium","new_coef",-2.28846682991044
"17716","tmdl","Stream Ammonium","new_coef",-5.62242110706272
"17717","319","Stream Ammonium","new_coef",-7.85261331637739
"17718","criteria","Stream Ammonium","new_coef",-3.14691331953222
"17719","tmdl","Stream Ammonium","new_coef",-3.95734567252756
"17720","319","Stream Ammonium","new_coef",-3.89415175137392
"17721","criteria","Stream Ammonium","new_coef",2.09077249303913
"17722","tmdl","Stream Ammonium","new_coef",-0.521451360948126
"17723","319","Stream Ammonium","new_coef",2.28299730039979
"17724","criteria","Stream Ammonium","new_coef",-1.992191933643
"17725","tmdl","Stream Ammonium","new_coef",4.02837534755937
"17726","319","Stream Ammonium","new_coef",3.41422385032628
"17727","criteria","Stream Ammonium","new_coef",-3.11564273111682
"17728","tmdl","Stream Ammonium","new_coef",0.0828959507809297
"17729","319","Stream Ammonium","new_coef",1.05571760306592
"17730","criteria","Stream Ammonium","new_coef",-3.00354796388706
"17731","tmdl","Stream Ammonium","new_coef",-2.45655474949896
"17732","319","Stream Ammonium","new_coef",-1.47264407061685
"17733","criteria","Stream Ammonium","new_coef",-1.546655433686
"17734","tmdl","Stream Ammonium","new_coef",3.19518296036625
"17735","319","Stream Ammonium","new_coef",3.89624315438665
"17736","criteria","Stream Ammonium","new_coef",-2.85667303591988
"17737","tmdl","Stream Ammonium","new_coef",-6.09823839496993
"17738","319","Stream Ammonium","new_coef",-2.83353527408039
"17739","criteria","Stream Ammonium","new_coef",-6.37035794814425
"17740","tmdl","Stream Ammonium","new_coef",1.23514631541994
"17741","319","Stream Ammonium","new_coef",-5.36162519927732
"17742","criteria","Stream Ammonium","new_coef",1.68254526925984
"17743","tmdl","Stream Ammonium","new_coef",-0.96761753575993
"17744","319","Stream Ammonium","new_coef",-5.56181383740495
"17745","criteria","Stream Ammonium","new_coef",3.00685444450035
"17746","tmdl","Stream Ammonium","new_coef",-1.29089682148208
"17747","319","Stream Ammonium","new_coef",4.35309593122769
"17748","criteria","Stream Ammonium","new_coef",1.48196529132037
"17749","tmdl","Stream Ammonium","new_coef",-2.77078040505215
"17750","319","Stream Ammonium","new_coef",-4.33475953450339
"17751","criteria","Stream Ammonium","new_coef",0.16341565348789
"17752","tmdl","Stream Ammonium","new_coef",-2.68834751862957
"17753","319","Stream Ammonium","new_coef",1.46879847418337
"17754","criteria","Stream Ammonium","new_coef",-5.3485519662023
"17755","tmdl","Stream Ammonium","new_coef",2.5975772663303
"17756","319","Stream Ammonium","new_coef",-2.31356785570443
"17757","criteria","Stream Ammonium","new_coef",-5.33970369382686
"17758","tmdl","Stream Ammonium","new_coef",6.05146668013406
"17759","319","Stream Ammonium","new_coef",7.15290478555238
"17760","criteria","Stream Ammonium","new_coef",-7.62227681233698
"17761","tmdl","Stream Ammonium","new_coef",-1.17433213494319
"17762","319","Stream Ammonium","new_coef",1.26359637382716
"17763","criteria","Stream Ammonium","new_coef",5.15887899083432
"17764","tmdl","Stream Ammonium","new_coef",0.3945694555134
"17765","319","Stream Ammonium","new_coef",1.60164934394011
"17766","criteria","Stream Ammonium","new_coef",0.246779359770613
"17767","tmdl","Stream Ammonium","new_coef",4.55652324190683
"17768","319","Stream Ammonium","new_coef",2.70053180235755
"17769","criteria","Stream Ammonium","new_coef",0.74835650294722
"17770","tmdl","Stream Ammonium","new_coef",6.95639871238239
"17771","319","Stream Ammonium","new_coef",-3.83827819075036
"17772","criteria","Stream Ammonium","new_coef",-3.00855240356422
"17773","tmdl","Stream Ammonium","new_coef",0.459212123801688
"17774","319","Stream Ammonium","new_coef",2.86966986402392
"17775","criteria","Stream Ammonium","new_coef",6.34754946364134
"17776","tmdl","Stream Ammonium","new_coef",-0.989816336350593
"17777","319","Stream Ammonium","new_coef",-4.56875870869264
"17778","criteria","Stream Ammonium","new_coef",3.32972489880816
"17779","tmdl","Stream Ammonium","new_coef",0.364634368691776
"17780","319","Stream Ammonium","new_coef",1.80334493965172
"17781","criteria","Stream Ammonium","new_coef",-0.275822874105214
"17782","tmdl","Stream Ammonium","new_coef",-1.92896002538274
"17783","319","Stream Ammonium","new_coef",-0.321780385867766
"17784","criteria","Stream Ammonium","new_coef",2.00431253184655
"17785","tmdl","Stream Ammonium","new_coef",1.88296998057994
"17786","319","Stream Ammonium","new_coef",-4.21378399697014
"17787","criteria","Stream Ammonium","new_coef",4.54101127301114
"17788","tmdl","Stream Ammonium","new_coef",0.779041129495334
"17789","319","Stream Ammonium","new_coef",-0.195790038199857
"17790","criteria","Stream Ammonium","new_coef",-0.246161519377689
"17791","tmdl","Stream Ammonium","new_coef",0.479352000185711
"17792","319","Stream Ammonium","new_coef",-6.06896490004857
"17793","criteria","Stream Ammonium","new_coef",1.33156570425535
"17794","tmdl","Stream Ammonium","new_coef",-1.54004100590795
"17795","319","Stream Ammonium","new_coef",-0.149424457067273
"17796","criteria","Stream Ammonium","new_coef",-2.80104997013249
"17797","tmdl","Stream Ammonium","new_coef",-1.74395357345403
"17798","319","Stream Ammonium","new_coef",2.61476458663425
"17799","criteria","Stream Ammonium","new_coef",-1.2892671656101
"17800","tmdl","Stream Ammonium","new_coef",0.0388441017918395
"17801","319","Stream Ammonium","new_coef",-3.64020509161384
"17802","criteria","Stream Ammonium","new_coef",2.54890252816673
"17803","tmdl","Stream Ammonium","new_coef",4.29516673538148
"17804","319","Stream Ammonium","new_coef",-1.99860983785225
"17805","criteria","Stream Ammonium","new_coef",0.112382102686135
"17806","tmdl","Stream Ammonium","new_coef",-2.2424760979014
"17807","319","Stream Ammonium","new_coef",4.03448999727146
"17808","criteria","Stream Ammonium","new_coef",3.56308276937991
"17809","tmdl","Stream Ammonium","new_coef",1.89782470950518
"17810","319","Stream Ammonium","new_coef",2.97416839320473
"17811","criteria","Stream Ammonium","new_coef",-2.58187380600677
"17812","tmdl","Stream Ammonium","new_coef",-1.33920113754717
"17813","319","Stream Ammonium","new_coef",-4.75075031153812
"17814","criteria","Stream Ammonium","new_coef",-6.80576759794856
"17815","tmdl","Stream Ammonium","new_coef",5.57044386205874
"17816","319","Stream Ammonium","new_coef",-0.613395838448554
"17817","criteria","Stream Ammonium","new_coef",-3.15754066684163
"17818","tmdl","Stream Ammonium","new_coef",1.90155670271476
"17819","319","Stream Ammonium","new_coef",-0.503664914434686
"17820","criteria","Stream Ammonium","new_coef",5.36657861684593
"17821","tmdl","Stream Ammonium","new_coef",-1.06164120248901
"17822","319","Stream Ammonium","new_coef",-6.22219993885087
"17823","criteria","Stream Ammonium","new_coef",-3.18276678036271
"17824","tmdl","Stream Ammonium","new_coef",1.7217266439281
"17825","319","Stream Ammonium","new_coef",1.15559281542862
"17826","criteria","Stream Ammonium","new_coef",-0.733779487696006
"17827","tmdl","Stream Ammonium","new_coef",0.214636263748814
"17828","319","Stream Ammonium","new_coef",-9.04143802587754
"17829","criteria","Stream Ammonium","new_coef",2.29022628014841
"17830","tmdl","Stream Ammonium","new_coef",-1.9303037325398
"17831","319","Stream Ammonium","new_coef",-6.35614279279952
"17832","criteria","Stream Ammonium","new_coef",-3.69350594648256
"17833","tmdl","Stream Ammonium","new_coef",0.475407089287333
"17834","319","Stream Ammonium","new_coef",2.20312054612333
"17835","criteria","Stream Ammonium","new_coef",-0.098433286240311
"17836","tmdl","Stream Ammonium","new_coef",1.45783651589361
"17837","319","Stream Ammonium","new_coef",3.48416734153959
"17838","criteria","Stream Ammonium","new_coef",1.19337935466979
"17839","tmdl","Stream Ammonium","new_coef",1.57295994737841
"17840","319","Stream Ammonium","new_coef",2.20391182322818
"17841","criteria","Stream Ammonium","new_coef",3.06279589547295
"17842","tmdl","Stream Ammonium","new_coef",5.14567897930648
"17843","319","Stream Ammonium","new_coef",1.98611981292618
"17844","criteria","Stream Ammonium","new_coef",5.98126417925308
"17845","tmdl","Stream Ammonium","new_coef",2.27750479508846
"17846","319","Stream Ammonium","new_coef",-11.2515445159415
"17847","criteria","Stream Ammonium","new_coef",0.918980624325555
"17848","tmdl","Stream Ammonium","new_coef",-4.30878441391841
"17849","319","Stream Ammonium","new_coef",-7.73980136426544
"17850","criteria","Stream Ammonium","new_coef",-2.69593430091752
"17851","tmdl","Stream Ammonium","new_coef",0.701142490488391
"17852","319","Stream Ammonium","new_coef",-16.8497955805385
"17853","criteria","Stream Ammonium","new_coef",-1.91112640780232
"17854","tmdl","Stream Ammonium","new_coef",-0.903820184998191
"17855","319","Stream Ammonium","new_coef",0.807712993836297
"17856","criteria","Stream Ammonium","new_coef",-3.29468055226762
"17857","tmdl","Stream Ammonium","new_coef",2.28755757346822
"17858","319","Stream Ammonium","new_coef",-5.02954340811795
